date,baseline_predicted_reported_min,baseline_predicted_reported_and_unreported_min,baseline_normal_bed_occupancy_min,baseline_icu_bed_occupancy_min,baseline_icu_ventilator_occupancy_min,baseline_normal_bed_requirement_min,baseline_icu_bed_requirement_min,baseline_icu_ventilator_requirement_min,baseline_death_natural_non_exposed_min,baseline_death_natural_exposed_min,baseline_death_treated_hospital_min,baseline_death_treated_icu_min,baseline_death_treated_ventilator_min,baseline_death_untreated_hospital_min,baseline_death_untreated_icu_min,baseline_death_untreated_ventilator_min,baseline_death_cum_mortality_min,baseline_death_deaths_from_covid_min,baseline_death_deaths_with_covid_min,baseline_predicted_reported_med,baseline_predicted_reported_and_unreported_med,baseline_normal_bed_occupancy_med,baseline_icu_bed_occupancy_med,baseline_icu_ventilator_occupancy_med,baseline_normal_bed_requirement_med,baseline_icu_bed_requirement_med,baseline_icu_ventilator_requirement_med,baseline_death_natural_non_exposed_med,baseline_death_natural_exposed_med,baseline_death_treated_hospital_med,baseline_death_treated_icu_med,baseline_death_treated_ventilator_med,baseline_death_untreated_hospital_med,baseline_death_untreated_icu_med,baseline_death_untreated_ventilator_med,baseline_death_cum_mortality_med,baseline_death_deaths_from_covid_med,baseline_death_deaths_with_covid_med,baseline_predicted_reported_max,baseline_predicted_reported_and_unreported_max,baseline_normal_bed_occupancy_max,baseline_icu_bed_occupancy_max,baseline_icu_ventilator_occupancy_max,baseline_normal_bed_requirement_max,baseline_icu_bed_requirement_max,baseline_icu_ventilator_requirement_max,baseline_death_natural_non_exposed_max,baseline_death_natural_exposed_max,baseline_death_treated_hospital_max,baseline_death_treated_icu_max,baseline_death_treated_ventilator_max,baseline_death_untreated_hospital_max,baseline_death_untreated_icu_max,baseline_death_untreated_ventilator_max,baseline_death_cum_mortality_max,baseline_death_deaths_from_covid_max,baseline_death_deaths_with_covid_max,hypothetical_predicted_reported_min,hypothetical_predicted_reported_and_unreported_min,hypothetical_normal_bed_occupancy_min,hypothetical_icu_bed_occupancy_min,hypothetical_icu_ventilator_occupancy_min,hypothetical_normal_bed_requirement_min,hypothetical_icu_bed_requirement_min,hypothetical_icu_ventilator_requirement_min,hypothetical_death_natural_non_exposed_min,hypothetical_death_natural_exposed_min,hypothetical_death_treated_hospital_min,hypothetical_death_treated_icu_min,hypothetical_death_treated_ventilator_min,hypothetical_death_untreated_hospital_min,hypothetical_death_untreated_icu_min,hypothetical_death_untreated_ventilator_min,hypothetical_death_cum_mortality_min,hypothetical_death_deaths_from_covid_min,hypothetical_death_deaths_with_covid_min,hypothetical_predicted_reported_med,hypothetical_predicted_reported_and_unreported_med,hypothetical_normal_bed_occupancy_med,hypothetical_icu_bed_occupancy_med,hypothetical_icu_ventilator_occupancy_med,hypothetical_normal_bed_requirement_med,hypothetical_icu_bed_requirement_med,hypothetical_icu_ventilator_requirement_med,hypothetical_death_natural_non_exposed_med,hypothetical_death_natural_exposed_med,hypothetical_death_treated_hospital_med,hypothetical_death_treated_icu_med,hypothetical_death_treated_ventilator_med,hypothetical_death_untreated_hospital_med,hypothetical_death_untreated_icu_med,hypothetical_death_untreated_ventilator_med,hypothetical_death_cum_mortality_med,hypothetical_death_deaths_from_covid_med,hypothetical_death_deaths_with_covid_med,hypothetical_predicted_reported_max,hypothetical_predicted_reported_and_unreported_max,hypothetical_normal_bed_occupancy_max,hypothetical_icu_bed_occupancy_max,hypothetical_icu_ventilator_occupancy_max,hypothetical_normal_bed_requirement_max,hypothetical_icu_bed_requirement_max,hypothetical_icu_ventilator_requirement_max,hypothetical_death_natural_non_exposed_max,hypothetical_death_natural_exposed_max,hypothetical_death_treated_hospital_max,hypothetical_death_treated_icu_max,hypothetical_death_treated_ventilator_max,hypothetical_death_untreated_hospital_max,hypothetical_death_untreated_icu_max,hypothetical_death_untreated_ventilator_max,hypothetical_death_cum_mortality_max,hypothetical_death_deaths_from_covid_max,hypothetical_death_deaths_with_covid_max,input_cases,input_deaths,seroprevalence,input_cumulative_death,interventions_baseline_si_vector,interventions_baseline_sd_vector,interventions_baseline_scr_vector,interventions_baseline_hw_vector,interventions_baseline_msk_vector,interventions_baseline_wah_vector,interventions_baseline_sc_vector,interventions_baseline_scp_vector,interventions_baseline_tb_vector,interventions_baseline_mt_vector,interventions_baseline_cte_vector,interventions_baseline_q_vector,interventions_hypothetical_si_vector,interventions_hypothetical_sd_vector,interventions_hypothetical_scr_vector,interventions_hypothetical_hw_vector,interventions_hypothetical_msk_vector,interventions_hypothetical_wah_vector,interventions_hypothetical_sc_vector,interventions_hypothetical_scp_vector,interventions_hypothetical_tb_vector,interventions_hypothetical_mt_vector,interventions_hypothetical_cte_vector,interventions_hypothetical_q_vector
5/19/21,3691,23801,3335,937,1339,3696,995,1484,2965903,532953,156630,56556,88389,6265,16,38,493629,335738,15732,8261,53180,7485,2145,2932,8313,2277,3263,3101113,660430,279604,97637,155426,10898,57,138,560030,591924,27951,13949,89647,12693,3836,5243,14105,4061,5818,3237846,786097,436198,152712,245294,17033,239,605,647008,927044,44258,6476,63084,6820,1656,2747,7576,1766,3042,3018678,326051,116698,39063,68666,4565,1,3,400871,249271,11684,16320,159832,18755,4808,7440,20800,5106,8259,3153824,455861,241068,79451,140177,9217,10,34,483810,510681,23857,26551,259818,32631,8788,13699,36261,9317,15200,3301756,578201,394792,130707,231998,15223,78,254,574718,840066,39839,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/21,3618,23332,3272,921,1311,3625,977,1453,2970495,535974,156685,56578,88421,6267,16,38,493752,335860,15737,8099,52134,7300,2104,2877,8112,2233,3201,3106085,663742,279728,97686,155496,10903,57,138,560343,592196,27962,13635,87626,12440,3758,5137,13821,3978,5699,3243134,789766,436408,152799,245419,17042,239,605,647325,927518,44277,6420,62621,6774,1647,2731,7525,1756,3024,3023626,327630,116807,39100,68730,4569,1,3,401094,249503,11694,16091,157564,18527,4762,7359,20544,5056,8170,3159214,457764,241367,79555,140348,9229,10,34,484425,511323,23885,25881,253202,32114,8650,13458,35673,9168,14933,3307535,580503,395313,130899,232313,15244,78,254,575751,841213,39889,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/21,3547,22873,3209,905,1285,3556,961,1424,2975087,538996,156740,56599,88452,6269,16,38,493877,335979,15742,7937,51034,7134,2061,2822,7930,2188,3140,3111056,667055,279850,97734,155565,10908,57,138,560650,592463,27972,13327,85643,12188,3680,5033,13539,3895,5583,3248423,793436,436615,152885,245543,17051,239,605,647629,927982,44295,6359,62093,6728,1637,2714,7474,1746,3006,3028571,329210,116915,39136,68793,4573,1,3,401316,249734,11704,15863,155306,18291,4714,7267,20281,5004,8069,3164601,459670,241662,79659,140517,9241,10,34,485034,511957,23912,25241,247015,31598,8509,13216,35094,9019,14666,3313313,582810,395825,131088,232622,15265,78,254,576764,842342,39937,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/22/21,3477,22423,3148,890,1260,3488,944,1397,2979678,542019,156793,56619,88483,6272,16,38,493999,336095,15746,7764,49918,6972,2019,2768,7752,2143,3080,3116025,670370,279968,97780,155632,10913,57,138,560950,592723,27983,13026,83697,11925,3599,4929,13247,3809,5466,3253711,797108,436817,152969,245663,17059,239,605,647944,928437,44313,6298,61494,6682,1628,2695,7423,1736,2984,3033511,330792,117022,39171,68855,4578,1,3,401535,249963,11714,15636,153057,18053,4665,7171,20015,4951,7964,3169986,461579,241954,79762,140684,9252,10,34,485636,512583,23940,24707,241730,31081,8367,12975,34513,8867,14400,3319091,585122,396330,131274,232926,15286,78,254,577757,843452,39984,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/23/21,3409,21981,3088,874,1236,3421,927,1370,2984268,545042,156845,56640,88513,6274,16,38,494118,336210,15750,7594,48904,6814,1976,2714,7576,2098,3021,3120994,673687,280084,97826,155698,10918,57,138,561246,592978,27993,12729,81790,11643,3505,4820,12936,3711,5344,3258999,800782,437015,153051,245782,17067,239,605,648272,928882,44331,6238,60897,6636,1618,2675,7371,1725,2963,3038448,332376,117128,39207,68917,4582,1,3,401753,250191,11724,15410,150820,17817,4614,7075,19753,4897,7858,3175367,463492,242242,79864,140849,9264,10,34,486232,513201,23966,24177,236502,30564,8223,12738,33934,8714,14138,3324868,587440,396826,131457,233224,15307,78,254,578729,844544,40030,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/24/21,3342,21548,3029,859,1212,3355,911,1343,2988857,548067,156897,56660,88542,6276,16,38,494234,336322,15755,7438,47910,6663,1935,2662,7406,2054,2962,3125962,677006,280198,97871,155763,10923,57,138,561535,593228,28003,12439,79920,11368,3414,4707,12632,3615,5219,3264287,804457,437210,153131,245898,17076,239,605,648595,929317,44348,6178,60303,6589,1608,2656,7320,1715,2941,3043381,333960,117234,39242,68978,4586,1,3,401969,250417,11734,15132,148026,17596,4560,6979,19507,4838,7753,3180747,465408,242526,79964,141012,9275,10,34,486822,513812,23993,23654,231333,30055,8074,12499,33360,8556,13875,3330644,589763,397315,131638,233517,15327,78,254,579681,845617,40075,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/25/21,3276,21123,2971,844,1188,3291,896,1317,2993445,551092,156947,56679,88571,6278,16,38,494349,336433,15759,7291,47014,6514,1896,2611,7240,2011,2905,3130929,680327,280309,97915,155827,10928,57,138,561819,593473,28013,12154,78085,11106,3334,4597,12342,3531,5098,3269575,808134,437400,153209,246010,17083,239,605,648910,929743,44365,6118,59712,6543,1599,2635,7268,1705,2919,3048310,335547,117339,39277,69039,4590,1,3,402188,250641,11743,14878,145382,17387,4503,6884,19276,4779,7648,3186123,467327,242808,80064,141172,9286,10,34,487406,514415,24019,23137,226223,29524,7911,12267,32753,8382,13618,3336420,592091,397796,131815,233804,15346,78,254,580613,846672,40120,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/26/21,3212,20707,2913,830,1165,3228,880,1291,2998033,554118,156996,56698,88600,6280,16,38,494461,336541,15763,7165,46202,6362,1857,2561,7071,1970,2850,3135895,683649,280417,97959,155889,10932,57,138,562098,593713,28022,11875,76318,10863,3261,4491,12071,3453,4980,3274863,811813,437586,153285,246121,17091,239,605,649168,930159,44381,6059,59124,6496,1589,2614,7216,1694,2895,3053235,337134,117444,39312,69100,4595,1,3,402405,250864,11753,14643,143188,17169,4446,6789,19035,4718,7543,3191497,469249,243085,80162,141331,9297,10,34,487983,515011,24044,22625,221176,28984,7738,12051,32137,8197,13377,3342196,594425,398268,131988,234086,15366,78,254,581524,847707,40163,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/27/21,3148,20299,2857,816,1142,3165,865,1266,3002620,557145,157045,56717,88627,6282,16,38,494572,336647,15767,7034,45107,6208,1818,2510,6903,1929,2793,3140859,686973,280523,98001,155951,10937,57,138,562372,593947,28031,11602,74509,10620,3185,4388,11801,3373,4866,3280151,815494,437769,153360,246228,17099,239,605,649417,930566,44397,5999,58539,6450,1580,2591,7164,1684,2870,3058158,338723,117547,39347,69159,4599,1,3,402620,251085,11762,14461,141386,16935,4385,6695,18777,4653,7439,3196869,471175,243359,80259,141487,9308,10,34,488555,515599,24070,22121,216196,28430,7565,11835,31507,8013,13135,3347971,596763,398733,132157,234364,15384,78,254,582415,848724,40205,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/28/21,3086,19898,2802,801,1120,3104,850,1241,3007206,560172,157092,56736,88655,6284,16,38,494681,336751,15771,6867,44092,6058,1778,2461,6739,1886,2739,3145824,690299,280626,98043,156011,10941,57,138,562640,594177,28040,11330,72789,10381,3111,4287,11533,3295,4756,3285439,819176,437947,153433,246334,17106,239,605,649660,930964,44413,5941,57958,6403,1570,2567,7112,1673,2845,3063077,340314,117650,39382,69219,4603,1,3,402833,251305,11772,14293,139597,16709,4322,6602,18527,4587,7336,3202238,473104,243629,80355,141641,9319,10,34,489121,516178,24094,21622,211281,27876,7394,11616,30879,7831,12894,3353745,599107,399189,132323,234637,15403,78,254,583286,849722,40246,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/29/21,3025,19506,2748,787,1098,3044,835,1217,3011791,563201,157139,56754,88681,6286,16,38,494788,336853,15775,6717,43262,5914,1737,2415,6582,1844,2687,3150787,693626,280727,98083,156070,10945,57,138,562904,594401,28049,11068,71102,10091,3021,4189,11217,3201,4647,3290727,822859,438121,153504,246436,17113,239,605,649896,931351,44428,5882,57378,6357,1560,2544,7059,1663,2820,3067992,341906,117752,39416,69277,4607,1,3,403045,251523,11781,14133,138011,16508,4260,6510,18301,4522,7234,3207604,475036,243896,80449,141792,9330,10,34,489682,516750,24119,21131,206435,27323,7224,11401,30256,7652,12656,3359519,601455,399638,132485,234905,15421,78,254,584138,850702,40287,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/30/21,2966,19121,2695,773,1076,2985,819,1193,3016376,566230,157184,56772,88708,6287,16,38,494893,336953,15779,6591,42446,5777,1698,2370,6432,1802,2636,3155749,696955,280826,98123,156128,10949,57,138,563163,594621,28058,10812,69452,9765,2934,4093,10866,3109,4542,3296015,826544,438288,153572,246537,17120,239,605,650126,931727,44443,5824,56803,6310,1550,2520,7007,1652,2794,3072905,343499,117854,39450,69336,4611,1,3,403255,251739,11790,13972,136426,16311,4200,6421,18078,4457,7135,3212968,476972,244159,80542,141942,9341,10,34,490237,517314,24143,20647,201660,26773,7057,11183,29636,7474,12416,3365292,603809,400078,132643,235168,15439,78,254,584970,851662,40326,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/21,2907,18743,2643,759,1055,2927,804,1169,3020960,569260,157229,56790,88733,6289,16,38,494997,337051,15782,6466,41644,5648,1657,2324,6290,1760,2585,3160711,700286,280922,98162,156185,10953,57,138,563417,594835,28067,10560,67833,9463,2867,4001,10540,3038,4440,3301303,830230,438450,153639,246635,17127,239,605,650349,932093,44458,5766,56232,6264,1541,2497,6954,1641,2769,3077814,345094,117954,39484,69393,4615,1,3,403463,251953,11800,13812,134839,16116,4141,6332,17857,4395,7037,3218330,478911,244419,80634,142089,9351,10,34,490783,517870,24167,20167,196910,26179,6891,10970,28974,7298,12181,3371065,606167,400509,132798,235427,15456,78,254,585790,852604,40365,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/21,2850,18374,2591,744,1034,2870,789,1146,3025544,572291,157273,56807,88759,6291,16,38,495101,337148,15786,6344,40857,5525,1616,2278,6153,1716,2533,3165672,703618,281016,98199,156240,10957,57,138,563663,595045,28075,10314,66245,9170,2804,3914,10222,2972,4343,3306590,833918,438606,153704,246731,17134,239,605,650566,932448,44472,5708,55662,6217,1530,2474,6901,1630,2744,3082721,346690,118054,39518,69451,4619,1,3,403669,252166,11809,13652,133254,15938,4083,6246,17653,4333,6943,3223690,480853,244676,80724,142235,9361,10,34,491321,518420,24191,19687,192183,25553,6728,10753,28282,7126,11939,3376837,608529,400929,132949,235680,15473,78,254,586592,853523,40403,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/2/21,2794,18011,2541,729,1014,2814,773,1124,3030127,575323,157316,56824,88783,6293,16,38,495205,337242,15789,6224,40082,5407,1576,2234,6022,1674,2483,3170632,706952,281108,98236,156295,10961,57,138,563904,595251,28083,10073,64690,8918,2742,3827,9946,2906,4247,3311878,837608,438757,153768,246825,17141,239,605,650777,932794,44486,5651,55097,6171,1518,2451,6848,1617,2719,3087624,348288,118153,39551,69507,4623,1,3,403874,252378,11818,13492,131671,15763,4024,6161,17453,4270,6850,3229047,482798,244930,80813,142378,9371,10,34,491853,518963,24215,19215,187445,24927,6567,10536,27591,6955,11695,3382609,610896,401339,133096,235928,15489,78,254,587375,854422,40440,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/3/21,2739,17656,2491,715,994,2759,757,1101,3034710,578355,157358,56841,88808,6294,16,38,495306,337335,15793,6102,39288,5293,1543,2187,5895,1639,2431,3175591,710287,281197,98272,156348,10965,57,138,564141,595452,28091,9837,63169,8740,2682,3735,9744,2842,4146,3317166,841298,438906,153831,246917,17147,239,605,650981,933134,44499,5594,54535,6125,1506,2428,6795,1604,2694,3092525,349887,118252,39584,69564,4627,1,3,404077,252587,11827,13304,129996,15584,3972,6075,17250,4215,6756,3234402,484747,245182,80901,142519,9381,10,34,492376,519499,24238,18725,182582,24312,6410,10319,26913,6789,11452,3388381,613267,401739,133240,236171,15505,78,254,588139,855299,40476,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/4/21,2685,17308,2442,700,974,2705,742,1080,3039292,581388,157399,56857,88831,6296,16,38,495407,337425,15796,5980,38502,5180,1513,2136,5769,1607,2374,3180550,713624,281285,98307,156401,10969,57,138,564373,595648,28099,9605,61679,8557,2622,3643,9538,2779,4045,3322454,844990,439051,153892,247007,17153,239,605,651178,933466,44512,5537,53976,6078,1494,2405,6742,1591,2669,3097423,351487,118350,39617,69619,4631,1,3,404279,252795,11835,13069,127678,15397,3929,5988,17040,4168,6660,3239755,486698,245431,80988,142659,9391,10,34,492891,520028,24260,18241,177071,23718,6261,10101,26260,6631,11207,3394151,615641,402128,133381,236409,15521,78,254,588886,856156,40511,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/5/21,2632,16966,2394,686,955,2652,728,1059,3043874,584422,157440,56873,88855,6298,16,38,495508,337514,15800,5860,37674,5068,1482,2091,5645,1574,2324,3185508,716962,281371,98341,156452,10973,57,138,564602,595840,28107,9379,60221,8394,2564,3558,9353,2717,3951,3327741,848683,439194,153951,247095,17160,239,605,651385,933791,44525,5481,53421,6032,1482,2382,6689,1578,2644,3102318,353089,118447,39649,69674,4635,1,3,404479,253001,11844,12837,125389,15206,3884,5898,16826,4121,6560,3245106,488653,245677,81074,142796,9401,10,34,493400,520552,24283,17761,173521,23132,6120,9884,25619,6482,10964,3399922,618020,402508,133518,236642,15536,78,254,589614,856992,40546,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/6/21,2580,16631,2347,673,936,2600,713,1038,3048455,587456,157480,56889,88878,6299,16,38,495607,337602,15803,5736,36900,4969,1453,2050,5536,1543,2278,3190465,720302,281455,98375,156502,10976,57,138,564826,596028,28115,9157,58795,8237,2507,3478,9174,2656,3861,3333029,852378,439335,154010,247181,17166,239,605,651587,934110,44538,5425,52869,5986,1469,2360,6636,1564,2619,3107210,354692,118543,39682,69729,4639,1,3,404677,253205,11853,12607,123130,15014,3839,5810,16610,4072,6463,3250455,490612,245920,81159,142932,9410,10,34,493902,521069,24305,17397,169794,22548,5984,9677,24979,6338,10732,3405692,620403,402878,133652,236869,15551,78,254,590323,857809,40579,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/21,2529,16303,2300,659,918,2548,699,1017,3053036,590492,157519,56904,88900,6301,16,38,495708,337687,15806,5621,36200,4875,1428,2010,5431,1516,2234,3195422,723643,281538,98408,156551,10980,57,138,565045,596213,28122,8940,57400,8074,2450,3394,8989,2596,3768,3338317,856074,439473,154067,247265,17171,239,605,651784,934422,44550,5370,52322,5940,1455,2337,6584,1549,2594,3112101,356297,118638,39714,69783,4643,1,3,404873,253407,11861,12381,120902,14821,3794,5731,16393,4023,6375,3255801,492573,246160,81243,143065,9420,10,34,494398,521579,24326,17063,166651,21982,5852,9469,24359,6199,10500,3411461,622790,403239,133783,237092,15566,78,254,591013,858607,40613,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/8/21,2479,15981,2254,646,900,2497,685,997,3057616,593527,157557,56919,88922,6302,16,38,495809,337771,15809,5514,35491,4782,1402,1971,5328,1489,2190,3200377,726986,281619,98441,156599,10983,57,138,565260,596394,28129,8728,56034,7904,2395,3312,8797,2537,3678,3343605,859771,439608,154123,247346,17177,239,605,651975,934727,44563,5314,51777,5893,1441,2315,6531,1534,2569,3116988,357903,118733,39745,69837,4646,1,3,405068,253608,11870,12177,118792,14621,3744,5657,16170,3969,6291,3261146,494537,246398,81326,143197,9429,10,34,494887,522083,24348,16724,163310,21442,5734,9269,23765,6072,10276,3417230,625180,403592,133912,237310,15580,78,254,591685,859387,40645,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/9/21,2430,15666,2208,633,882,2446,671,978,3062196,596564,157594,56934,88943,6304,16,38,495909,337853,15813,5406,34770,4694,1373,1932,5229,1459,2146,3205333,730330,281698,98473,156647,10987,57,138,565471,596572,28136,8520,54699,7731,2340,3222,8601,2479,3580,3348893,863469,439740,154178,247426,17183,239,605,652160,935025,44574,5260,51237,5847,1427,2292,6479,1519,2544,3121873,359510,118827,39777,69890,4650,1,3,405261,253807,11878,11892,115990,14413,3701,5583,15944,3924,6208,3266488,496503,246633,81408,143328,9438,10,34,495370,522581,24369,16386,159967,20910,5619,9073,23179,5950,10056,3422999,627574,403937,134038,237523,15595,78,254,592340,860150,40677,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/10/21,2382,15357,2162,621,865,2396,658,958,3066776,599601,157631,56948,88965,6305,16,38,496007,337934,15816,5295,34056,4611,1346,1893,5136,1429,2103,3210287,733676,281776,98504,156693,10990,57,138,565678,596746,28143,8317,53393,7505,2286,3124,8349,2421,3474,3354181,867168,439868,154231,247503,17188,239,605,652340,935314,44586,5205,50700,5801,1413,2270,6426,1504,2519,3126756,361118,118921,39808,69942,4654,1,3,405452,254005,11886,11613,113250,14207,3655,5512,15721,3875,6128,3271829,498472,246864,81489,143456,9447,10,34,495846,523073,24389,16042,156296,20375,5502,8889,22591,5825,9850,3428767,629971,404273,134161,237733,15608,78,254,592976,860896,40707,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/11/21,2335,15054,2118,608,848,2347,645,940,3071356,602639,157667,56962,88985,6307,16,38,496100,338013,15819,5180,33290,4528,1321,1855,5041,1403,2061,3215241,737023,281853,98534,156738,10993,57,138,565881,596917,28150,8118,52116,7282,2230,3036,8107,2361,3378,3359469,870869,439991,154283,247578,17194,239,605,652515,935595,44597,5151,50167,5754,1399,2248,6373,1489,2495,3131637,362728,119013,39838,69994,4657,1,3,405642,254200,11895,11340,110574,14006,3605,5441,15501,3823,6049,3277167,500444,247093,81569,143583,9456,10,34,496316,523559,24410,15563,151408,19843,5381,8709,22007,5696,9648,3434535,632372,404602,134282,237937,15622,78,254,593592,861625,40737,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/12/21,2289,14757,2074,596,831,2299,632,921,3075935,605678,157702,56976,89006,6308,16,38,496192,338090,15821,5063,32541,4448,1297,1818,4950,1377,2020,3220195,740371,281928,98565,156783,10997,57,138,566079,597085,28157,7947,51119,7107,2175,2972,7914,2304,3307,3364757,874571,440112,154334,247651,17199,239,605,652685,935869,44608,5097,49637,5704,1385,2226,6316,1475,2470,3136515,364339,119105,39869,70046,4661,1,3,405830,254394,11903,11121,108040,13770,3551,5371,15244,3766,5970,3282504,502418,247318,81648,143709,9465,10,34,496779,524037,24429,15078,146654,19324,5260,8532,21437,5568,9450,3440302,634776,404922,134400,238138,15635,78,254,594181,862338,40766,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/13/21,2244,14466,2032,584,815,2252,619,903,3080514,608717,157737,56990,89025,6310,16,38,496284,338166,15824,4949,31738,4368,1273,1781,4860,1352,1979,3225148,743720,282002,98594,156827,11000,57,138,566274,597250,28163,7789,50060,6951,2125,2914,7739,2251,3240,3370046,878273,440230,154384,247722,17204,239,605,652850,936137,44619,5044,49112,5652,1372,2204,6258,1460,2446,3141392,365951,119196,39899,70097,4665,1,3,406017,254586,11911,10963,106732,13511,3490,5291,14965,3702,5882,3287839,504395,247539,81726,143832,9474,10,34,497236,524507,24449,14646,142769,18818,5140,8357,20884,5441,9255,3446069,637183,405234,134516,238335,15648,78,254,594755,863035,40795,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/14/21,2200,14118,1990,572,798,2206,607,885,3085092,611757,157771,57003,89045,6311,16,38,496380,338240,15827,4814,30898,4277,1250,1746,4760,1327,1939,3230101,747071,282075,98623,156869,11003,57,138,566465,597412,28170,7639,49093,6798,2077,2859,7568,2199,3179,3375334,881977,440345,154433,247792,17209,239,605,653009,936399,44630,4991,48591,5599,1358,2182,6200,1445,2422,3146266,367564,119286,39929,70147,4668,1,3,406201,254776,11919,10702,104250,13228,3428,5224,14660,3637,5807,3293172,506374,247755,81802,143954,9482,10,34,497686,524969,24468,14331,139674,18327,5017,8183,20346,5311,9062,3451835,639594,405537,134629,238528,15660,78,254,595314,863714,40823,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/21,2144,13679,1949,561,783,2161,595,868,3089670,614797,157804,57016,89064,6312,16,38,496478,338313,15830,4704,30174,4186,1226,1709,4658,1302,1899,3235053,750423,282146,98652,156911,11006,57,138,566653,597570,28176,7492,48143,6647,2026,2806,7400,2146,3118,3380622,885682,440458,154480,247861,17214,239,605,653165,936656,44640,4938,48073,5546,1344,2160,6140,1431,2398,3151139,369179,119375,39958,70197,4672,1,3,406385,254964,11927,10419,101406,12966,3367,5159,14374,3572,5733,3298503,508356,247967,81877,144074,9491,10,34,498130,525423,24487,14021,136629,17867,4893,8011,19840,5181,8871,3457601,642007,405831,134739,238717,15672,78,254,595858,864377,40850,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/16/21,2078,13253,1909,550,767,2117,583,851,3094249,617838,157837,57029,89083,6314,16,38,496579,338385,15833,4589,29427,4109,1202,1671,4572,1275,1857,3240004,753777,282216,98680,156952,11009,57,138,566836,597725,28182,7347,47210,6500,1975,2750,7236,2092,3055,3385911,889388,440568,154527,247929,17218,239,605,653316,936907,44650,4886,47559,5492,1331,2139,6080,1417,2374,3156009,370795,119464,39987,70247,4675,1,3,406566,255150,11934,10284,100050,12720,3309,5094,14101,3511,5661,3303833,510341,248176,81951,144193,9499,10,34,498568,525870,24506,13716,133632,17399,4775,7841,19323,5056,8681,3463367,644423,406117,134847,238902,15684,78,254,596387,865022,40877,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
